pl_name,soltype,disc_refname,hd_name,pl_masse,pl_orbper,discoverymethod,cb_flag,sy_dist,pl_insol
HD 174205 b,Published Confirmed,<a refstr=JEONG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...662A..12J/abstract target=ref>Jeong et al. 2022</a>,HD 174205,,582.00000000,Radial Velocity,false,234.0270000,
OGLE-2018-BLG-0740L b,Published Confirmed,<a refstr=HAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..102H/abstract target=ref>Han et al. 2019</a>,,1000.00000,4310.00000000,Microlensing,false,3200.0000000,
Kepler-51 c,Published Confirmed,<a refstr=STEFFEN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.1077S/abstract target=ref> Steffen et al. 2013 </a>,,5.50750,85.31442688,Transit,false,783.8310000,4.33
Kepler-51 b,Published Confirmed,<a refstr=STEFFEN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.1077S/abstract target=ref> Steffen et al. 2013 </a>,,2.6966666666666666666666666667,45.155075685,Transit,false,783.8310000,10.12
Kepler-51 d,Published Confirmed,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,,6.50000,130.18196218571428571428571429,Transit,false,783.8310000,2.47
KMT-2019-BLG-1953L b,Published Confirmed,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...17H/abstract target=ref>Han et al. 2020</a>,,200.00000,,Microlensing,false,7040.0000000,
42 Dra b,Published Confirmed,<a refstr=DOELLINGER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...499..935D/abstract target=ref> Doellinger et al. 2009 </a>,HD 170693,,479.10000000,Radial Velocity,false,90.6545000,
MOA-2009-BLG-319L b,Published Confirmed,<a refstr=MIYAKE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...728..120M/abstract target=ref> Miyake et al. 2011 </a>,,58.65000,,Microlensing,false,7050.0000000,
HD 13808 c,Published Confirmed,<a refstr=AHRER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..407A/abstract target=ref>Ahrer et al. 2021</a>,HD 13808,,53.75300000,Radial Velocity,false,28.2305000,
HD 60292 b,Published Confirmed,<a refstr=LEE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020JKAS...53...27L/abstract target=ref>Lee et al. 2020</a>,HD 60292,,495.40000000,Radial Velocity,false,315.2110000,
HD 112640 b,Published Confirmed,<a refstr=LEE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020JKAS...53...27L/abstract target=ref>Lee et al. 2020</a>,HD 112640,,613.20000000,Radial Velocity,false,323.3350000,
HD 9446 b,Published Confirmed,<a refstr=HEBRARD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...513A..69H/abstract target=ref> Hebrard et al. 2010 </a>,HD 9446,,30.05200000,Radial Velocity,false,50.3503000,
HD 9446 c,Published Confirmed,<a refstr=HEBRARD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...513A..69H/abstract target=ref> Hebrard et al. 2010 </a>,HD 9446,,192.90000000,Radial Velocity,false,50.3503000,
HD 136418 b,Published Confirmed,<a refstr=JOHNSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010PASP..122..701J/abstract target=ref> Johnson et al. 2010 </a>,HD 136418,,464.29999500,Radial Velocity,false,105.1680000,
HD 212771 b,Published Confirmed,<a refstr=JOHNSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010PASP..122..701J/abstract target=ref> Johnson et al. 2010 </a>,HD 212771,,375.76666333333333333333333333,Radial Velocity,false,111.1550000,
OGLE-2006-BLG-109L c,Published Confirmed,<a refstr=GAUDI_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008Sci...319..927G/abstract target=ref> Gaudi et al. 2008 </a>,,86.00000,4927.50000000,Microlensing,false,1490.0000000,
Kepler-187 b,Published Confirmed,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,,4.9388500233333333333333333333,Transit,false,1143.0000000,902.24
EPIC 206042996 c,Published Confirmed,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,,0.35488400,Transit,false,451.7690000,
K2-32 c,Published Confirmed,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,,9.433333333333333333333333333,20.659584714285714285714285714,Transit,false,157.6820000,28.666666666666666666666666667
K2-32 d,Published Confirmed,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,,17.333333333333333333333333333,31.716501571428571428571428571,Transit,false,157.6820000,16.20
EPIC 211822797 b,Published Confirmed,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,,,21.16989210,Transit,false,186.1970000,3.50
K2-220 b,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,,13.68288350,Transit,false,233.5140000,
K2-208 b,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,,4.19094800,Transit,false,256.8870000,
K2-24 c,Published Confirmed,<a refstr=PETIGURA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...818...36P/abstract target=ref>Petigura et al. 2016</a>,,22.80000,42.35935200,Transit,false,170.5620000,27.20
HD 83443 b,Published Confirmed,<a refstr=BUTLER_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...578..565B/abstract target=ref> Butler et al. 2002 </a>,HD 83443,,2.9856415714285714285714285714,Radial Velocity,false,40.8991000,
MOA-2009-BLG-387L b,Published Confirmed,<a refstr=BATISTA_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...529A.102B/abstract target=ref> Batista et al. 2011 </a>,,830.00000,1980.00000000,Microlensing,false,5690.0000000,
MOA-2011-BLG-293L b,Published Confirmed,<a refstr=YEE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...755..102Y/abstract target=ref> Yee et al. 2012 </a>,,908.00000,1775.00000000,Microlensing,false,7150.0000000,
K2-190 b,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,,10.09885800,Transit,false,160.6790000,
K2-35 b,Published Confirmed,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,,,2.3999046666666666666666666667,Transit,false,252.5960000,186.80
K2-312 c,Published Confirmed,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,HD 80653,,921.20000000,Radial Velocity,false,109.8600000,
Kepler-297 b,Published Confirmed,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,48.50000,38.8692385825,Transit,false,692.1400000,16.46
K2-185 b,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,,10.61651500,Transit,false,268.3570000,
K2-154 b,Published Confirmed,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,,,3.67630500,Transit,false,129.3560000,57.50
OGLE-2017-BLG-1434L b,Published Confirmed,<a refstr=UDALSKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AcA....68....1U/abstract target=ref>Udalski et al. 2018</a>,,4.46500,,Microlensing,false,860.0000000,
EPIC 201615463 c,Published Confirmed,<a refstr=HELLER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..66H/abstract target=ref>Heller et al. 2019</a>,,,3.80464000,Transit,false,476.8820000,
EPIC 206042996 b,Published Confirmed,<a refstr=HELLER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..66H/abstract target=ref>Heller et al. 2019</a>,,,5.29785500,Transit,false,451.7690000,
GJ 357 b,Published Confirmed,<a refstr=LUQUE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...628A..39L/abstract target=ref>Luque et al. 2019</a>,,1.84000,3.93072000,Transit,false,9.4418100,12.60
K2-230 b,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,,2.86052300,Transit,false,540.7730000,
K2-183 c,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,,10.79136600,Transit,false,329.0410000,
K2-183 d,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,,22.62726800,Transit,false,329.0410000,
K2-202 b,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,,3.40516400,Transit,false,300.3970000,
K2-17 b,Published Confirmed,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,,17.96775950,Transit,false,125.1060000,7.705
K2-124 b,Published Confirmed,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,,,6.41365200,Transit,false,140.3850000,8.70
Kepler-629 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,7.23855373,Transit,false,372.0500000,103.15
Kepler-562 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,18.009319796666666666666666667,Transit,false,992.7690000,67.44
Kepler-372 c,Published Confirmed,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,,20.054256733333333333333333333,Transit,false,1493.9500000,91.88
Kepler-178 c,Published Confirmed,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,,20.55268410,Transit,false,716.0250000,30.55
Kepler-66 b,Published Confirmed,<a refstr=MEIBOM_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Natur.499...55M/abstract target=ref> Meibom et al. 2013 </a>,,,17.81591450,Transit,false,1202.9600000,62.84
